"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","IRL","Ireland","2013","2013",113.50651,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","IRL","Ireland","2015","2015",89.63484,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ITA","Italy","2011","2011",137.65002,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ITA","Italy","2012","2012",134.85778,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ITA","Italy","2013","2013",131.40413,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ITA","Italy","2014","2014",131.77186,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ITA","Italy","2015","2015",128.03596,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","JPN","Japan","2011","2011",147.60603,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","JPN","Japan","2012","2012",149.10359,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","JPN","Japan","2013","2013",156.16387,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","JPN","Japan","2014","2014",154.83544,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","JPN","Japan","2015","2015",154.47289,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","JPN","Japan","2016","2016",147.74518,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KOR","Republic of Korea","2011","2011",147.55401,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KOR","Republic of Korea","2012","2012",151.57767,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KOR","Republic of Korea","2013","2013",157.36041,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KOR","Republic of Korea","2014","2014",157.69467,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KOR","Republic of Korea","2015","2015",153.82266,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KOR","Republic of Korea","2016","2016",156.13403,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LUX","Luxembourg","2011","2011",172.4717,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LUX","Luxembourg","2013","2013",182.09381,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LUX","Luxembourg","2015","2015",167.35554,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2011","2011",149.09561,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2012","2012",117.92287,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2013","2013",114.90747,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2014","2014",118.08763,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2015","2015",119.69051,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NZL","New Zealand","2011","2011",51.48872,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NZL","New Zealand","2013","2013",48.41066,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NZL","New Zealand","2015","2015",54.13135,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NOR","Norway","2011","2011",83.4142,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NOR","Norway","2012","2012",83.19426,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NOR","Norway","2013","2013",83.81817,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NOR","Norway","2014","2014",84.7237,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NOR","Norway","2015","2015",93.42252,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","POL","Poland","2011","2011",52.05588,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","POL","Poland","2012","2012",60.71369,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","POL","Poland","2013","2013",57.51592,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","POL","Poland","2014","2014",60.94903,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","POL","Poland","2015","2015",65.79355,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PRT","Portugal","2011","2011",42.7674,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PRT","Portugal","2012","2012",39.10388,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PRT","Portugal","2013","2013",38.86577,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PRT","Portugal","2014","2014",37.91247,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PRT","Portugal","2015","2015",36.15188,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SVK","Slovakia","2011","2011",31.06782,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SVK","Slovakia","2012","2012",37.78231,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SVK","Slovakia","2013","2013",40.24302,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SVK","Slovakia","2014","2014",43.05871,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SVK","Slovakia","2015","2015",61.39108,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ESP","Spain","2011","2011",75.92828,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ESP","Spain","2012","2012",73.20162,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ESP","Spain","2013","2013",73.17586,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ESP","Spain","2014","2014",71.78266,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ESP","Spain","2015","2015",71.89055,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CHE","Switzerland","2012","2012",182.54199,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CHE","Switzerland","2015","2015",173.70694,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TUR","Turkey","2011","2011",61.21923,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TUR","Turkey","2012","2012",59.1342,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TUR","Turkey","2013","2013",58.91602,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TUR","Turkey","2014","2014",59.63635,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TUR","Turkey","2015","2015",61.65184,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",78.90253,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GBR","United Kingdom of Great Britain and Northern Ireland","2012","2012",74.31079,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",73.90891,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",73.46165,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",74.39891,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARG","Argentina","2011","2011",53.26998,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARG","Argentina","2012","2012",57.01513,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARG","Argentina","2013","2013",55.68311,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARG","Argentina","2014","2014",50.86548,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARG","Argentina","2015","2015",55.07153,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARG","Argentina","2016","2016",46.04596,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARM","Armenia","2011","2011",10.89507,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARM","Armenia","2012","2012",11.33493,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARM","Armenia","2013","2013",11.42953,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARM","Armenia","2014","2014",12.0212,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARM","Armenia","2015","2015",13.80194,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARM","Armenia","2016","2016",13.49999,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ARM","Armenia","2017","2017",14.55122,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","AZE","Azerbaijan","2011","2011",22.81534,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","AZE","Azerbaijan","2012","2012",18.37481,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","AZE","Azerbaijan","2013","2013",18.48285,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","AZE","Azerbaijan","2014","2014",18.22248,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","AZE","Azerbaijan","2015","2015",19.76653,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","AZE","Azerbaijan","2016","2016",18.45286,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","AZE","Azerbaijan","2017","2017",17.49588,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BLR","Belarus","2011","2011",49.88559,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BLR","Belarus","2012","2012",49.26916,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BLR","Belarus","2013","2013",52.85981,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BLR","Belarus","2014","2014",44.04702,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BLR","Belarus","2015","2015",42.93603,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BLR","Belarus","2016","2016",42.08835,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BLR","Belarus","2017","2017",49.93694,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BIH","Bosnia and Herzegovina","2012","2012",93.39899,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BIH","Bosnia and Herzegovina","2013","2013",74.29472,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BIH","Bosnia and Herzegovina","2014","2014",40.9093,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BIH","Bosnia and Herzegovina","2015","2015",36.51341,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BIH","Bosnia and Herzegovina","2016","2016",34.42716,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BIH","Bosnia and Herzegovina","2017","2017",26.77038,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BWA","Botswana","2012","2012",97.59012,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BWA","Botswana","2013","2013",208.5853,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BRA","Brazil","2011","2011",119.79822,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BRA","Brazil","2012","2012",111.20385,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BRA","Brazil","2013","2013",112.65109,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BRA","Brazil","2014","2014",112.05145,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BGR","Bulgaria","2011","2011",34.0521,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BGR","Bulgaria","2012","2012",37.64843,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BGR","Bulgaria","2013","2013",37.69428,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BGR","Bulgaria","2014","2014",43.25273,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BGR","Bulgaria","2015","2015",49.81576,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","BFA","Burkina Faso","2014","2014",35.34633,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KHM","Cambodia","2015","2015",67.71002,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CHL","Chile","2011","2011",98.57379,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CHL","Chile","2012","2012",96.15381,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CHL","Chile","2013","2013",114.50042,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CHL","Chile","2014","2014",89.49683,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CHL","Chile","2015","2015",87.85069,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CHL","Chile","2016","2016",77.64949,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","COL","Colombia","2013","2013",176.30098,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","COL","Colombia","2014","2014",201.27411,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","COL","Colombia","2015","2015",161.85068,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","COL","Colombia","2016","2016",117.97421,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CRI","Costa Rica","2011","2011",61.68466,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CRI","Costa Rica","2012","2012",88.09668,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CRI","Costa Rica","2013","2013",76.16403,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CRI","Costa Rica","2014","2014",85.5372,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CRI","Costa Rica","2015","2015",72.55078,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CRI","Costa Rica","2016","2016",77.43035,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HRV","Croatia","2011","2011",44.26702,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HRV","Croatia","2012","2012",43.43406,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HRV","Croatia","2013","2013",47.64577,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HRV","Croatia","2014","2014",47.85494,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HRV","Croatia","2015","2015",50.92042,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CYP","Cyprus","2011","2011",55.43874,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CYP","Cyprus","2012","2012",52.13122,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CYP","Cyprus","2013","2013",46.64119,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CYP","Cyprus","2014","2014",49.92863,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","CYP","Cyprus","2015","2015",49.15814,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ECU","Ecuador","2011","2011",113.23206,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ECU","Ecuador","2012","2012",64.8518,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ECU","Ecuador","2013","2013",59.75283,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ECU","Ecuador","2014","2014",59.88744,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EGY","Egypt","2011","2011",43.89231,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EGY","Egypt","2012","2012",36.02639,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EGY","Egypt","2013","2013",45.26736,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EGY","Egypt","2014","2014",41.13366,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EGY","Egypt","2015","2015",47.40931,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EGY","Egypt","2016","2016",47.18094,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EGY","Egypt","2017","2017",41.58624,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EST","Estonia","2011","2011",71.17192,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EST","Estonia","2012","2012",68.42601,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EST","Estonia","2013","2013",57.48712,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EST","Estonia","2014","2014",48.49358,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","EST","Estonia","2015","2015",54.37748,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ETH","Ethiopia","2013","2013",82.39445,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GEO","Georgia","2013","2013",8.40699,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GEO","Georgia","2014","2014",7.32496,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GEO","Georgia","2015","2015",10.53375,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GEO","Georgia","2016","2016",10.15973,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GTM","Guatemala","2011","2011",72.97124,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GTM","Guatemala","2012","2012",62.98274,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GTM","Guatemala","2013","2013",72.94309,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GTM","Guatemala","2014","2014",52.38853,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","GTM","Guatemala","2015","2015",52.37997,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2011","2011",95.08783,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2012","2012",93.55752,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2013","2013",89.97582,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2014","2014",89.69642,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2015","2015",95.32048,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2016","2016",98.39415,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2017","2017",100.75041,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","IRN","Iran (Islamic Republic of)","2012","2012",37.63287,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","IRN","Iran (Islamic Republic of)","2013","2013",28.53716,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","JOR","Jordan","2016","2016",26.26456,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KAZ","Kazakhstan","2011","2011",41.91085,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KAZ","Kazakhstan","2012","2012",40.25722,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KAZ","Kazakhstan","2013","2013",34.71717,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KAZ","Kazakhstan","2014","2014",32.07457,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KAZ","Kazakhstan","2015","2015",33.75195,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KAZ","Kazakhstan","2016","2016",30.23532,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KWT","Kuwait","2011","2011",530.04303,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KWT","Kuwait","2012","2012",519.61726,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KWT","Kuwait","2013","2013",177.82184,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KWT","Kuwait","2014","2014",247.98914,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KWT","Kuwait","2015","2015",54.44318,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KWT","Kuwait","2016","2016",41.06363,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KWT","Kuwait","2017","2017",37.52915,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KGZ","Kyrgyzstan","2011","2011",10.08065,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KGZ","Kyrgyzstan","2012","2012",10.13152,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KGZ","Kyrgyzstan","2013","2013",7.73785,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KGZ","Kyrgyzstan","2014","2014",6.87831,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KGZ","Kyrgyzstan","2015","2015",5.94035,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KGZ","Kyrgyzstan","2016","2016",5.7686,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","KGZ","Kyrgyzstan","2017","2017",6.22675,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LVA","Latvia","2011","2011",30.39422,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LVA","Latvia","2012","2012",27.82016,,
